entity,entity_type,frequency,doc_id,match_id,match_name,match_score
america,GPE,92,"['RG_9_8_56', 'RG_9_8_56', 'RG_9_8_56', 'RG_9_8_56', 'RG9-8_ref4329', 'RG_9_8_111', 'RG_9_8_82', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_40', 'RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106', 'RG_9_8_78', 'RG_9_8_78', 'RG_9_8_78', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_52', 'RG_9_8_114', 'RG_9_8_114', 'RG_9_8_114', 'RG_9_8_114', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_199', 'RG_9_8_207', 'RG9_8_100', 'RG_9_8_26', 'RG_9_8_26', 'RG_9_8_26', 'RG_9_8_26', 'RG_9_8_148', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_144', 'RG_9_8_144', 'RG_9_8_196', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_125', 'RG_9_8_132', 'RG_9_8_132', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_134', 'RG_9_8_134', 'RG9-8_ref4324', 'RG9-8_ref4330', 'RG9-8_ref4330', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_121']",Q30,United States of America,100.0
bronx,FAC,74,['RG_9_8_69'],Q18426,The Bronx,100.0
bronx,GPE,74,"['RG_9_8_110', 'RG_9_8_110', 'RG9-8_ref4329', 'RG_9_8_94', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_97', 'RG_9_8_78', 'RG_9_8_207', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_59']",Q18426,The Bronx,100.0
bronx,LOC,74,['RG_9_8_207'],Q18426,The Bronx,100.0
black studies,FAC,55,"['RG_9_8_155', 'RG_9_8_155']",Q37542,Africana studies,100.0
black studies,ORG,55,"['RG_9_8_111', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155']",Q37542,Africana studies,100.0
black studies,EVENT,55,['RG_9_8_155'],Q37542,Africana studies,100.0
black,PERSON,54,"['RG_9_8_82', 'RG_9_8_199', 'RG_9_8_199', 'RG_9_8_199', 'RG_9_8_199', 'RG_9_8_199', 'RG_9_8_199', 'RG_9_8_192', 'RG_9_8_192', 'RG_9_8_121']",Q23445,black,100.0
black,WORK_OF_ART,54,"['RG_9_8_78', 'RG_9_8_115', 'RG9-8_ref4330']",Q23445,black,100.0
black,NORP,54,['RG_9_8_204'],Q23445,black,100.0
black,ORG,54,"['RG_9_8_78', 'RG_9_8_204', 'RG_9_8_148']",Q23445,black,100.0
black,LOC,54,"['RG_9_8_42', 'RG_9_8_43', 'RG_9_8_82', 'RG_9_8_82', 'RG_9_8_82', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_55', 'RG_9_8_78', 'RG_9_8_78', 'RG_9_8_78', 'RG_9_8_115', 'RG_9_8_101', 'RG_9_8_199', 'RG9_8_100', 'RG_9_8_148', 'RG_9_8_148', 'RG_9_8_192', 'RG_9_8_187', 'RG_9_8_39', 'RG_9_8_39', 'RG_9_8_39', 'RG_9_8_132', 'RG_9_8_133', 'RG_9_8_134', 'RG_9_8_121']",Q23445,black,100.0
black,GPE,54,"['RG9-8_ref4328', 'RG_9_8_111', 'RG_9_8_55', 'RG_9_8_199', 'RG_9_8_199', 'RG_9_8_187', 'RG_9_8_39', 'RG_9_8_132', 'RG_9_8_121']",Q23445,black,100.0
african,NORP,51,"['RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_43', 'RG_9_8_111', 'RG_9_8_69', 'RG_9_8_78', 'RG_9_8_114', 'RG_9_8_201', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_208', 'RG_9_8_208', 'RG_9_8_208', 'RG_9_8_125', 'RG_9_8_125', 'RG_9_8_118', 'RG_9_8_132', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_134', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_121', 'RG_9_8_121', 'RG_9_8_121', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98']",Q1075929,African people,100.0
spanish,LANGUAGE,48,"['RG_9_8_94', 'RG_9_8_97', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_59', 'RG_9_8_59', 'RG_9_8_67', 'RG_9_8_67']",Q1321,Spanish,100.0
spanish,NORP,48,"['RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_52', 'RG_9_8_52', 'RG_9_8_52', 'RG_9_8_182', 'RG_9_8_89', 'RG_9_8_59', 'RG_9_8_67']",Q1321,Spanish,100.0
puerto ricans,NORP,47,"['RG_9_8_110', 'RG_9_8_110', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_185', 'RG_9_8_182', 'RG_9_8_155', 'RG_9_8_121']",Q893594,Puerto Ricans,100.0
puerto ricans,PERSON,47,"['RG_9_8_110', 'RG_9_8_110', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_69', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_185']",Q893594,Puerto Ricans,100.0
broadway,FAC,44,"['RG_9_8_42', 'RG_9_8_69', 'RG_9_8_101', 'RG_9_8_114', 'RG_9_8_114', 'RG_9_8_114', 'RG_9_8_114', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_125', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG9-8_ref4324', 'RG9-8_ref4330', 'RG9-8_ref4330']",Q11260,Broadway,100.0
broadway,WORK_OF_ART,44,['RG9-8_ref4330'],Q11260,Broadway,100.0
weeksville,GPE,42,"['RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70']",Q4163943,Weeksville,100.0
weeksville,PERSON,42,"['RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70']",Q4163943,Weeksville,100.0
the wnbc community affairs department,ORG,42,"['RG_9_8_110', 'RG_9_8_42', 'RG_9_8_56', 'RG_9_8_43', 'RG_9_8_94', 'RG_9_8_111', 'RG_9_8_82', 'RG_9_8_69', 'RG_9_8_55', 'RG_9_8_40', 'RG_9_8_97', 'RG_9_8_106', 'RG_9_8_115', 'RG_9_8_101', 'RG_9_8_114', 'RG_9_8_85', 'RG_9_8_199', 'RG_9_8_207', 'RG_9_8_201', 'RG_9_8_185', 'RG_9_8_186', 'RG_9_8_192', 'RG_9_8_187', 'RG_9_8_144', 'RG_9_8_196', 'RG_9_8_182', 'RG_9_8_155', 'RG_9_8_39', 'RG_9_8_209', 'RG_9_8_208', 'RG_9_8_125', 'RG_9_8_118', 'RG_9_8_89', 'RG_9_8_132', 'RG_9_8_133', 'RG_9_8_58', 'RG_9_8_70', 'RG_9_8_134', 'RG9-8_ref4324', 'RG_9_8_67', 'RG_9_8_121', 'RG_9_8_98']",,,
harlem,GPE,40,"['RG_9_8_42', 'RG_9_8_42', 'RG9-8_ref4328', 'RG9-8_ref4329']",Q189074,Harlem,100.0
harlem,LOC,40,"['RG9-8_ref4328', 'RG9-8_ref4328', 'RG9-8_ref4329', 'RG_9_8_111', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_204', 'RG_9_8_26', 'RG_9_8_26', 'RG_9_8_26', 'RG_9_8_26', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_182', 'RG_9_8_209', 'RG_9_8_209', 'RG_9_8_209', 'RG_9_8_208', 'RG_9_8_125', 'RG_9_8_118', 'RG_9_8_118', 'RG_9_8_132', 'RG_9_8_132', 'RG_9_8_132', 'RG9-8_ref4324', 'RG9-8_ref4330', 'RG9-8_ref4330', 'RG_9_8_67', 'RG_9_8_98', 'RG_9_8_98']",Q189074,Harlem,100.0
the united states,GPE,38,"['RG_9_8_42', 'RG_9_8_56', 'RG_9_8_56', 'RG9-8_ref4329', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_55', 'RG_9_8_40', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_115', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_204', 'RG_9_8_148', 'RG_9_8_148', 'RG_9_8_148', 'RG_9_8_182', 'RG_9_8_209', 'RG_9_8_118', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_70', 'RG9-8_ref4324', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_121']",Q30,United States of America,100.0
the south bronx,LOC,37,"['RG_9_8_110', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_26', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182']",Q2404798,South Bronx,85.0
afro-american,NORP,36,"['RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_69', 'RG_9_8_186', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_132', 'RG_9_8_132', 'RG_9_8_132', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG9-8_ref4330']",Q49085,African Americans,100.0
european,NORP,36,"['RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_40', 'RG_9_8_207', 'RG_9_8_186', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_89', 'RG_9_8_133', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_134', 'RG_9_8_67', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98']",Q10491425,European,100.0
afro-american,PERSON,36,['RG_9_8_111'],Q49085,African Americans,100.0
la mama,FAC,35,"['RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG9-8_ref4324', 'RG9-8_ref4324', 'RG9-8_ref4324', 'RG9-8_ref4324']",Q2655090,Ellen Stewart,100.0
la mama,ORG,35,"['RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58', 'RG9-8_ref4324', 'RG9-8_ref4324']",Q2655090,Ellen Stewart,100.0
la mama,WORK_OF_ART,35,['RG_9_8_58'],Q2655090,Ellen Stewart,100.0
aminu,PERSON,35,"['RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133']",Q471859,Aminu,100.0
english,LANGUAGE,34,"['RG_9_8_69', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_101', 'RG9_8_100', 'RG_9_8_148', 'RG_9_8_148', 'RG_9_8_196', 'RG_9_8_196', 'RG_9_8_182', 'RG_9_8_155', 'RG_9_8_125', 'RG_9_8_125', 'RG_9_8_118', 'RG_9_8_59', 'RG_9_8_59', 'RG_9_8_59', 'RG_9_8_59', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67']",Q1860,English,100.0
brooklyn,GPE,34,"['RG_9_8_42', 'RG9-8_ref4328', 'RG9-8_ref4329', 'RG_9_8_94', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_78', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_59', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70']",Q18419,Brooklyn,100.0
english,NORP,34,"['RG_9_8_69', 'RG_9_8_148', 'RG_9_8_196', 'RG_9_8_58', 'RG_9_8_67', 'RG_9_8_67']",Q1860,English,100.0
schomburg,GPE,34,"['RG_9_8_43', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111', 'RG_9_8_70', 'RG9-8_ref4330', 'RG9-8_ref4330', 'RG9-8_ref4330']",Q19969752,Schomburg,100.0
the institute of afro-american,ORG,34,"['RG9-8_ref4329', 'RG_9_8_43', 'RG_9_8_94', 'RG_9_8_94', 'RG_9_8_82', 'RG_9_8_82', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69', 'RG_9_8_40', 'RG_9_8_40', 'RG_9_8_40', 'RG_9_8_40', 'RG_9_8_52', 'RG_9_8_52', 'RG_9_8_114', 'RG_9_8_85', 'RG_9_8_85', 'RG_9_8_85', 'RG_9_8_85', 'RG_9_8_207', 'RG_9_8_26', 'RG_9_8_196', 'RG_9_8_155', 'RG_9_8_39', 'RG_9_8_39', 'RG_9_8_39', 'RG_9_8_89', 'RG_9_8_89', 'RG_9_8_121', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98', 'RG_9_8_98']",Q7945473,W. E. B. Du Bois Research Institute,68.0
schomburg,PERSON,34,['RG_9_8_111'],Q19969752,Schomburg,100.0
roscoe c. brown jr.,PERSON,33,"['RG_9_8_42', 'RG_9_8_56', 'RG_9_8_56', 'RG_9_8_43', 'RG_9_8_94', 'RG_9_8_82', 'RG_9_8_69', 'RG_9_8_40', 'RG_9_8_40', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_78', 'RG_9_8_101', 'RG_9_8_52', 'RG_9_8_85', 'RG_9_8_201', 'RG_9_8_185', 'RG_9_8_187', 'RG_9_8_144', 'RG_9_8_144', 'RG_9_8_155', 'RG_9_8_155', 'RG_9_8_39', 'RG_9_8_208', 'RG_9_8_208', 'RG_9_8_118', 'RG_9_8_89', 'RG_9_8_89', 'RG_9_8_59', 'RG_9_8_58', 'RG9-8_ref4324', 'RG9-8_ref4324', 'RG_9_8_67']",Q7367496,Roscoe Brown,100.0
brown,PERSON,33,"['RG9-8_ref4329', 'RG9-8_ref4329', 'RG_9_8_55', 'RG_9_8_55', 'RG_9_8_55', 'RG_9_8_55', 'RG_9_8_40', 'RG_9_8_106', 'RG_9_8_26', 'RG_9_8_26', 'RG_9_8_26', 'RG_9_8_185', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_144', 'RG_9_8_182', 'RG_9_8_208', 'RG_9_8_89', 'RG_9_8_89', 'RG_9_8_89', 'RG_9_8_89', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_70', 'RG_9_8_70', 'RG9-8_ref4324', 'RG9-8_ref4330', 'RG9-8_ref4330', 'RG9-8_ref4330', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67']",Q4488,Clancy Brown,100.0
manhattan,GPE,33,"['RG_9_8_110', 'RG_9_8_110', 'RG_9_8_110', 'RG_9_8_42', 'RG_9_8_94', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100', 'RG_9_8_26', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_201', 'RG_9_8_196', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_182', 'RG_9_8_209', 'RG_9_8_59', 'RG_9_8_58', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70']",Q11299,Manhattan,100.0
genovese,PERSON,32,"['RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115']",Q238128,Kitty Genovese,100.0
genovese,ORG,32,['RG_9_8_115'],Q238128,Kitty Genovese,100.0
genovese,NORP,32,"['RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115']",Q238128,Kitty Genovese,100.0
roscoe c. brown junior,PERSON,31,"['RG9-8_ref4328', 'RG_9_8_43', 'RG_9_8_82', 'RG_9_8_69', 'RG_9_8_55', 'RG_9_8_78', 'RG_9_8_115', 'RG_9_8_101', 'RG_9_8_52', 'RG_9_8_114', 'RG_9_8_114', 'RG_9_8_85', 'RG_9_8_204', 'RG_9_8_207', 'RG_9_8_207', 'RG_9_8_26', 'RG_9_8_201', 'RG_9_8_185', 'RG_9_8_186', 'RG_9_8_186', 'RG_9_8_192', 'RG_9_8_182', 'RG_9_8_125', 'RG_9_8_132', 'RG_9_8_132', 'RG_9_8_133', 'RG_9_8_133', 'RG_9_8_58', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_121']",,,
hispanic,NORP,30,"['RG_9_8_110', 'RG9-8_ref4328', 'RG9-8_ref4329', 'RG9-8_ref4329', 'RG_9_8_55', 'RG_9_8_55', 'RG_9_8_97', 'RG_9_8_97', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_52', 'RG_9_8_52', 'RG_9_8_52', 'RG_9_8_204', 'RG_9_8_204', 'RG_9_8_199', 'RG9_8_100', 'RG_9_8_201', 'RG_9_8_182', 'RG_9_8_155', 'RG_9_8_39', 'RG_9_8_89', 'RG_9_8_89', 'RG_9_8_121', 'RG_9_8_121', 'RG_9_8_121']",Q1211934,Hispanic,100.0
